Date/Time,Power Delivered (W),Energy Delivered (Wh),Cumulative Energy Delivered (Wh)
6/19/2019 13:15,21448,5362,7290021
6/19/2019 13:30,22152,5538,7295559
6/19/2019 13:45,17880,4470,7300029
6/19/2019 14:00,16652,4163,7304192
6/19/2019 14:15,22064,5516,7309708
6/19/2019 14:30,20320,5080,7314788
6/19/2019 14:45,22028,5507,7320295
6/19/2019 15:00,22032,5508,7325803
6/19/2019 15:15,20000,5000,7330803
6/19/2019 15:30,6460,1615,7332418
6/19/2019 15:45,10860,2715,7335133
6/19/2019 16:00,11536,2884,7338017
6/19/2019 16:15,5232,1308,7339325
6/19/2019 16:30,9520,2380,7341705
6/19/2019 16:45,15052,3763,7345468
6/19/2019 17:00,7972,1993,7347461
6/19/2019 17:15,14812,3703,7351164
6/19/2019 17:30,14844,3711,7354875
6/19/2019 17:45,12564,3141,7358016
6/19/2019 18:00,10284,2571,7360587
6/19/2019 18:15,3656,914,7361501
6/19/2019 18:30,3592,898,7362399
6/19/2019 18:45,3280,820,7363219
6/19/2019 19:00,2904,726,7363945
6/19/2019 19:15,3248,812,7364757
6/19/2019 19:30,2504,626,7365383
6/19/2019 19:45,1436,359,7365742
6/19/2019 20:00,1484,371,7366113
6/19/2019 20:15,1160,290,7366403
6/19/2019 20:30,544,136,7366539
6/19/2019 20:45,248,62,7366601
6/19/2019 21:00,40,10,7366611
6/19/2019 21:15,0,0,7366611
6/19/2019 21:30,0,0,7366611
6/19/2019 21:45,0,0,7366611
6/19/2019 22:00,0,0,7366611
6/19/2019 22:15,0,0,7366611
6/19/2019 22:30,0,0,7366611
6/19/2019 22:45,0,0,7366611
6/19/2019 23:00,0,0,7366611
6/19/2019 23:15,0,0,7366611
6/19/2019 23:30,0,0,7366611
6/19/2019 23:45,0,0,7366611
6/20/2019 0:00,0,0,7366611
6/20/2019 0:15,0,0,7366611
6/20/2019 0:30,0,0,7366611
6/20/2019 0:45,0,0,7366611
6/20/2019 1:00,0,0,7366611
6/20/2019 1:15,0,0,7366611
6/20/2019 1:30,0,0,7366611
6/20/2019 1:45,0,0,7366611
6/20/2019 2:00,0,0,7366611
6/20/2019 2:15,0,0,7366611
6/20/2019 2:30,0,0,7366611
6/20/2019 2:45,0,0,7366611
6/20/2019 3:00,0,0,7366611
6/20/2019 3:15,0,0,7366611
6/20/2019 3:30,0,0,7366611
6/20/2019 3:45,0,0,7366611
6/20/2019 4:00,0,0,7366611
6/20/2019 4:15,0,0,7366611
6/20/2019 4:30,0,0,7366611
6/20/2019 4:45,0,0,7366611
6/20/2019 5:00,0,0,7366611
6/20/2019 5:15,0,0,7366611
6/20/2019 5:30,0,0,7366611
6/20/2019 5:45,0,0,7366611
6/20/2019 6:00,40,10,7366621
6/20/2019 6:15,360,90,7366711
6/20/2019 6:30,712,178,7366889
6/20/2019 6:45,1000,250,7367139
6/20/2019 7:00,1684,421,7367560
6/20/2019 7:15,2668,667,7368227
6/20/2019 7:30,3140,785,7369012
6/20/2019 7:45,2064,516,7369528
6/20/2019 8:00,1924,481,7370009
6/20/2019 8:15,2388,597,7370606
6/20/2019 8:30,2200,550,7371156
6/20/2019 8:45,2208,552,7371708
6/20/2019 9:00,2944,736,7372444
6/20/2019 9:15,4420,1105,7373549
6/20/2019 9:30,5752,1438,7374987
6/20/2019 9:45,6272,1568,7376555
6/20/2019 10:00,7712,1928,7378483
6/20/2019 10:15,7504,1876,7380359
6/20/2019 10:30,8512,2128,7382487
6/20/2019 10:45,8196,2049,7384536
6/20/2019 11:00,7916,1979,7386515
6/20/2019 11:15,7628,1907,7388422
6/20/2019 11:30,8660,2165,7390587
6/20/2019 11:45,9932,2483,7393070
6/20/2019 12:00,8192,2048,7395118
6/20/2019 12:15,8784,2196,7397314
6/20/2019 12:30,8728,2182,7399496
6/20/2019 12:45,10536,2634,7402130
6/20/2019 13:00,12192,3048,7405178
6/20/2019 13:15,18608,4652,7409830
6/20/2019 13:30,17764,4441,7414271
6/20/2019 13:45,16176,4044,7418315
6/20/2019 14:00,21508,5377,7423692
6/20/2019 14:15,20128,5032,7428724
6/20/2019 14:30,17672,4418,7433142
6/20/2019 14:45,14676,3669,7436811
6/20/2019 15:00,14096,3524,7440335
6/20/2019 15:15,13996,3499,7443834
6/20/2019 15:30,8656,2164,7445998
6/20/2019 15:45,6476,1619,7447617
6/20/2019 16:00,5152,1288,7448905
6/20/2019 16:15,5480,1370,7450275
6/20/2019 16:30,6364,1591,7451866
6/20/2019 16:45,6328,1582,7453448
6/20/2019 17:00,7864,1966,7455414
6/20/2019 17:15,6868,1717,7457131
6/20/2019 17:30,7672,1918,7459049
6/20/2019 17:45,6996,1749,7460798
6/20/2019 18:00,4640,1160,7461958
6/20/2019 18:15,3092,773,7462731
6/20/2019 18:30,3368,842,7463573
6/20/2019 18:45,3376,844,7464417
6/20/2019 19:00,2536,634,7465051
6/20/2019 19:15,2032,508,7465559
6/20/2019 19:30,1624,406,7465965
6/20/2019 19:45,1216,304,7466269
6/20/2019 20:00,656,164,7466433
6/20/2019 20:15,260,65,7466498
6/20/2019 20:30,72,18,7466516
6/20/2019 20:45,52,13,7466529
6/20/2019 21:00,0,0,7466529
6/20/2019 21:15,0,0,7466529
6/20/2019 21:30,0,0,7466529
6/20/2019 21:45,0,0,7466529
6/20/2019 22:00,0,0,7466529
6/20/2019 22:15,0,0,7466529
6/20/2019 22:30,0,0,7466529
6/20/2019 22:45,0,0,7466529
6/20/2019 23:00,0,0,7466529
6/20/2019 23:15,0,0,7466529
6/20/2019 23:30,0,0,7466529
6/20/2019 23:45,0,0,7466529
6/21/2019 0:00,0,0,7466529
6/21/2019 0:15,0,0,7466529
6/21/2019 0:30,0,0,7466529
6/21/2019 0:45,0,0,7466529
6/21/2019 1:00,0,0,7466529
6/21/2019 1:15,0,0,7466529
6/21/2019 1:30,0,0,7466529
6/21/2019 1:45,0,0,7466529
6/21/2019 2:00,0,0,7466529
6/21/2019 2:15,0,0,7466529
6/21/2019 2:30,0,0,7466529
6/21/2019 2:45,0,0,7466529
6/21/2019 3:00,0,0,7466529
6/21/2019 3:15,0,0,7466529
6/21/2019 3:30,0,0,7466529
6/21/2019 3:45,0,0,7466529
6/21/2019 4:00,0,0,7466529
6/21/2019 4:15,0,0,7466529
6/21/2019 4:30,0,0,7466529
6/21/2019 4:45,0,0,7466529
6/21/2019 5:00,0,0,7466529
6/21/2019 5:15,0,0,7466529
6/21/2019 5:30,0,0,7466529
6/21/2019 5:45,0,0,7466529
6/21/2019 6:00,0,0,7466529
6/21/2019 6:15,180,45,7466574
6/21/2019 6:30,468,117,7466691
6/21/2019 6:45,588,147,7466838
6/21/2019 7:00,376,94,7466932
6/21/2019 7:15,544,136,7467068
6/21/2019 7:30,808,202,7467270
6/21/2019 7:45,1356,339,7467609
6/21/2019 8:00,836,209,7467818
6/21/2019 8:15,312,78,7467896
6/21/2019 8:30,836,209,7468105
6/21/2019 8:45,1608,402,7468507
6/21/2019 9:00,3012,753,7469260
6/21/2019 9:15,4168,1042,7470302
6/21/2019 9:30,3392,848,7471150
6/21/2019 9:45,5556,1389,7472539
6/21/2019 10:00,6232,1558,7474097
6/21/2019 10:15,4416,1104,7475201
6/21/2019 10:30,5960,1490,7476691
6/21/2019 10:45,9052,2263,7478954
6/21/2019 11:00,7540,1885,7480839
6/21/2019 11:15,6048,1512,7482351
6/21/2019 11:30,7836,1959,7484310
6/21/2019 11:45,10224,2556,7486866
6/21/2019 12:00,11224,2806,7489672
6/21/2019 12:15,13424,3356,7493028
6/21/2019 12:30,16708,4177,7497205
6/21/2019 12:45,17296,4324,7501529
6/21/2019 13:00,17316,4329,7505858
6/21/2019 13:15,16488,4122,7509980
6/21/2019 13:30,16224,4056,7514036
6/21/2019 13:45,17444,4361,7518397
6/21/2019 14:00,19100,4775,7523172
6/21/2019 14:15,17632,4408,7527580
6/21/2019 14:30,14940,3735,7531315
6/21/2019 14:45,14080,3520,7534835
6/21/2019 15:00,12096,3024,7537859
6/21/2019 15:15,10368,2592,7540451
6/21/2019 15:30,9516,2379,7542830
6/21/2019 15:45,9360,2340,7545170
6/21/2019 16:00,8896,2224,7547394
6/21/2019 16:15,8696,2174,7549568
6/21/2019 16:30,8212,2053,7551621
6/21/2019 16:45,5528,1382,7553003
6/21/2019 17:00,4096,1024,7554027
6/21/2019 17:15,4984,1246,7555273
6/21/2019 17:30,5832,1458,7556731
6/21/2019 17:45,6160,1540,7558271
6/21/2019 18:00,5112,1278,7559549
6/21/2019 18:15,4192,1048,7560597
6/21/2019 18:30,3440,860,7561457
6/21/2019 18:45,3048,762,7562219
6/21/2019 19:00,2676,669,7562888
6/21/2019 19:15,2688,672,7563560
6/21/2019 19:30,2400,600,7564160
6/21/2019 19:45,1692,423,7564583
6/21/2019 20:00,1012,253,7564836
6/21/2019 20:15,648,162,7564998
6/21/2019 20:30,440,110,7565108
6/21/2019 20:45,240,60,7565168
6/21/2019 21:00,48,12,7565180
6/21/2019 21:15,0,0,7565180
6/21/2019 21:30,0,0,7565180
6/21/2019 21:45,0,0,7565180
6/21/2019 22:00,0,0,7565180
6/21/2019 22:15,0,0,7565180
6/21/2019 22:30,0,0,7565180
6/21/2019 22:45,0,0,7565180
6/21/2019 23:00,0,0,7565180
6/21/2019 23:15,0,0,7565180
6/21/2019 23:30,0,0,7565180
6/21/2019 23:45,0,0,7565180
6/22/2019 0:00,0,0,7565180
6/22/2019 0:15,0,0,7565180
6/22/2019 0:30,0,0,7565180
6/22/2019 0:45,0,0,7565180
6/22/2019 1:00,0,0,7565180
6/22/2019 1:15,0,0,7565180
6/22/2019 1:30,0,0,7565180
6/22/2019 1:45,0,0,7565180
6/22/2019 2:00,0,0,7565180
6/22/2019 2:15,0,0,7565180
6/22/2019 2:30,0,0,7565180
6/22/2019 2:45,0,0,7565180
6/22/2019 3:00,0,0,7565180
6/22/2019 3:15,0,0,7565180
6/22/2019 3:30,0,0,7565180
6/22/2019 3:45,0,0,7565180
6/22/2019 4:00,0,0,7565180
6/22/2019 4:15,0,0,7565180
6/22/2019 4:30,0,0,7565180
6/22/2019 4:45,0,0,7565180
6/22/2019 5:00,0,0,7565180
6/22/2019 5:15,0,0,7565180
6/22/2019 5:30,0,0,7565180
6/22/2019 5:45,64,16,7565196
6/22/2019 6:00,232,58,7565254
6/22/2019 6:15,400,100,7565354
6/22/2019 6:30,512,128,7565482
6/22/2019 6:45,620,155,7565637
6/22/2019 7:00,884,221,7565858
6/22/2019 7:15,1368,342,7566200
6/22/2019 7:30,2124,531,7566731
6/22/2019 7:45,3304,826,7567557
6/22/2019 8:00,4720,1180,7568737
6/22/2019 8:15,6064,1516,7570253
6/22/2019 8:30,7420,1855,7572108
6/22/2019 8:45,8828,2207,7574315
6/22/2019 9:00,10260,2565,7576880
6/22/2019 9:15,11632,2908,7579788
6/22/2019 9:30,12904,3226,7583014
6/22/2019 9:45,14048,3512,7586526
6/22/2019 10:00,15204,3801,7590327
6/22/2019 10:15,16176,4044,7594371
6/22/2019 10:30,17184,4296,7598667
6/22/2019 10:45,18040,4510,7603177
6/22/2019 11:00,18936,4734,7607911
6/22/2019 11:15,19836,4959,7612870
6/22/2019 11:30,20176,5044,7617914
6/22/2019 11:45,20876,5219,7623133
6/22/2019 12:00,21284,5321,7628454
6/22/2019 12:15,21220,5305,7633759
6/22/2019 12:30,21556,5389,7639148
6/22/2019 12:45,21852,5463,7644611
6/22/2019 13:00,21136,5284,7649895
6/22/2019 13:15,18724,4681,7654576
6/22/2019 13:30,20632,5158,7659734
6/22/2019 13:45,21640,5410,7665144
6/22/2019 14:00,19888,4972,7670116
6/22/2019 14:15,15856,3964,7674080
6/22/2019 14:30,14928,3732,7677812
6/22/2019 14:45,11056,2764,7680576
6/22/2019 15:00,7340,1835,7682411
6/22/2019 15:15,6648,1662,7684073
6/22/2019 15:30,8524,2131,7686204
6/22/2019 15:45,8360,2090,7688294
6/22/2019 16:00,7676,1919,7690213
6/22/2019 16:15,6396,1599,7691812
6/22/2019 16:30,6684,1671,7693483
6/22/2019 16:45,5904,1476,7694959
6/22/2019 17:00,4040,1010,7695969
6/22/2019 17:15,3352,838,7696807
6/22/2019 17:30,3552,888,7697695
6/22/2019 17:45,2200,550,7698245
6/22/2019 18:00,1608,402,7698647
6/22/2019 18:15,888,222,7698869
6/22/2019 18:30,632,158,7699027
6/22/2019 18:45,432,108,7699135
6/22/2019 19:00,472,118,7699253
6/22/2019 19:15,720,180,7699433
6/22/2019 19:30,616,154,7699587
6/22/2019 19:45,592,148,7699735
6/22/2019 20:00,88,22,7699757
6/22/2019 20:15,76,19,7699776
6/22/2019 20:30,28,7,7699783
6/22/2019 20:45,0,0,7699783
6/22/2019 21:00,0,0,7699783
6/22/2019 21:15,0,0,7699783
6/22/2019 21:30,0,0,7699783
6/22/2019 21:45,0,0,7699783
6/22/2019 22:00,0,0,7699783
6/22/2019 22:15,0,0,7699783
6/22/2019 22:30,0,0,7699783
6/22/2019 22:45,0,0,7699783
6/22/2019 23:00,0,0,7699783
6/22/2019 23:15,0,0,7699783
6/22/2019 23:30,0,0,7699783
6/22/2019 23:45,0,0,7699783
6/23/2019 0:00,0,0,7699783
6/23/2019 0:15,0,0,7699783
6/23/2019 0:30,0,0,7699783
6/23/2019 0:45,0,0,7699783
6/23/2019 1:00,0,0,7699783
6/23/2019 1:15,0,0,7699783
6/23/2019 1:30,0,0,7699783
6/23/2019 1:45,0,0,7699783
6/23/2019 2:00,0,0,7699783
6/23/2019 2:15,0,0,7699783
6/23/2019 2:30,0,0,7699783
6/23/2019 2:45,0,0,7699783
6/23/2019 3:00,0,0,7699783
6/23/2019 3:15,0,0,7699783
6/23/2019 3:30,0,0,7699783
6/23/2019 3:45,0,0,7699783
6/23/2019 4:00,0,0,7699783
6/23/2019 4:15,0,0,7699783
6/23/2019 4:30,0,0,7699783
6/23/2019 4:45,0,0,7699783
6/23/2019 5:00,0,0,7699783
6/23/2019 5:15,0,0,7699783
6/23/2019 5:30,0,0,7699783
6/23/2019 5:45,0,0,7699783
6/23/2019 6:00,0,0,7699783
6/23/2019 6:15,0,0,7699783
6/23/2019 6:30,232,58,7699841
6/23/2019 6:45,304,76,7699917
6/23/2019 7:00,276,69,7699986
6/23/2019 7:15,420,105,7700091
6/23/2019 7:30,376,94,7700185
6/23/2019 7:45,344,86,7700271
6/23/2019 8:00,252,63,7700334
6/23/2019 8:15,216,54,7700388
6/23/2019 8:30,112,28,7700416
6/23/2019 8:45,88,22,7700438
6/23/2019 9:00,760,190,7700628
6/23/2019 9:15,1552,388,7701016
6/23/2019 9:30,1288,322,7701338
6/23/2019 9:45,1160,290,7701628
6/23/2019 10:00,896,224,7701852
6/23/2019 10:15,1056,264,7702116
6/23/2019 10:30,2612,653,7702769
6/23/2019 10:45,2804,701,7703470
6/23/2019 11:00,2168,542,7704012
6/23/2019 11:15,3956,989,7705001
6/23/2019 11:30,4296,1074,7706075
6/23/2019 11:45,4024,1006,7707081
6/23/2019 12:00,3872,968,7708049
6/23/2019 12:15,3324,831,7708880
6/23/2019 12:30,2688,672,7709552
6/23/2019 12:45,2848,712,7710264
6/23/2019 13:00,2968,742,7711006
6/23/2019 13:15,2776,694,7711700
6/23/2019 13:30,2304,576,7712276
6/23/2019 13:45,2160,540,7712816
6/23/2019 14:00,1740,435,7713251
6/23/2019 14:15,2136,534,7713785
6/23/2019 14:30,2160,540,7714325
6/23/2019 14:45,2736,684,7715009
6/23/2019 15:00,3300,825,7715834
6/23/2019 15:15,2876,719,7716553
6/23/2019 15:30,2444,611,7717164
6/23/2019 15:45,3088,772,7717936
6/23/2019 16:00,2344,586,7718522
6/23/2019 16:15,2788,697,7719219
6/23/2019 16:30,1968,492,7719711
6/23/2019 16:45,1020,255,7719966
6/23/2019 17:00,1196,299,7720265
6/23/2019 17:15,928,232,7720497
6/23/2019 17:30,1064,266,7720763
6/23/2019 17:45,800,200,7720963
6/23/2019 18:00,728,182,7721145
6/23/2019 18:15,624,156,7721301
6/23/2019 18:30,608,152,7721453
6/23/2019 18:45,632,158,7721611
6/23/2019 19:00,592,148,7721759
6/23/2019 19:15,744,186,7721945
6/23/2019 19:30,592,148,7722093
6/23/2019 19:45,312,78,7722171
6/23/2019 20:00,176,44,7722215
6/23/2019 20:15,108,27,7722242
6/23/2019 20:30,28,7,7722249
6/23/2019 20:45,16,4,7722253
6/23/2019 21:00,0,0,7722253
6/23/2019 21:15,0,0,7722253
6/23/2019 21:30,0,0,7722253
6/23/2019 21:45,0,0,7722253
6/23/2019 22:00,0,0,7722253
6/23/2019 22:15,0,0,7722253
6/23/2019 22:30,0,0,7722253
6/23/2019 22:45,0,0,7722253
6/23/2019 23:00,0,0,7722253
6/23/2019 23:15,0,0,7722253
6/23/2019 23:30,0,0,7722253
6/23/2019 23:45,0,0,7722253
6/24/2019 0:00,0,0,7722253
6/24/2019 0:15,0,0,7722253
6/24/2019 0:30,0,0,7722253
6/24/2019 0:45,0,0,7722253
6/24/2019 1:00,0,0,7722253
6/24/2019 1:15,0,0,7722253
6/24/2019 1:30,0,0,7722253
6/24/2019 1:45,0,0,7722253
6/24/2019 2:00,0,0,7722253
6/24/2019 2:15,0,0,7722253
6/24/2019 2:30,0,0,7722253
6/24/2019 2:45,0,0,7722253
6/24/2019 3:00,0,0,7722253
6/24/2019 3:15,0,0,7722253
6/24/2019 3:30,0,0,7722253
6/24/2019 3:45,0,0,7722253
6/24/2019 4:00,0,0,7722253
6/24/2019 4:15,0,0,7722253
6/24/2019 4:30,0,0,7722253
6/24/2019 4:45,0,0,7722253
6/24/2019 5:00,0,0,7722253
6/24/2019 5:15,0,0,7722253
6/24/2019 5:30,0,0,7722253
6/24/2019 5:45,0,0,7722253
6/24/2019 6:00,0,0,7722253
6/24/2019 6:15,164,41,7722294
6/24/2019 6:30,448,112,7722406
6/24/2019 6:45,776,194,7722600
6/24/2019 7:00,936,234,7722834
6/24/2019 7:15,1124,281,7723115
6/24/2019 7:30,1700,425,7723540
6/24/2019 7:45,2792,698,7724238
6/24/2019 8:00,3616,904,7725142
6/24/2019 8:15,4068,1017,7726159
6/24/2019 8:30,4156,1039,7727198
6/24/2019 8:45,6352,1588,7728786
6/24/2019 9:00,12828,3207,7731993
6/24/2019 9:15,9008,2252,7734245
6/24/2019 9:30,12136,3034,7737279
6/24/2019 9:45,6496,1624,7738903
6/24/2019 10:00,2928,732,7739635
6/24/2019 10:15,2728,682,7740317
6/24/2019 10:30,3552,888,7741205
6/24/2019 10:45,4800,1200,7742405
6/24/2019 11:00,5152,1288,7743693
6/24/2019 11:15,6464,1616,7745309
6/24/2019 11:30,9760,2440,7747749
6/24/2019 11:45,10780,2695,7750444
6/24/2019 12:00,10144,2536,7752980
6/24/2019 12:15,8864,2216,7755196
6/24/2019 12:30,6432,1608,7756804
6/24/2019 12:45,5716,1429,7758233
6/24/2019 13:00,6272,1568,7759801
6/24/2019 13:15,6612,1653,7761454
6/24/2019 13:30,7744,1936,7763390
6/24/2019 13:45,10464,2616,7766006
6/24/2019 14:00,9732,2433,7768439
6/24/2019 14:15,15672,3918,7772357
6/24/2019 14:30,11324,2831,7775188
6/24/2019 14:45,9312,2328,7777516
6/24/2019 15:00,6512,1628,7779144
6/24/2019 15:15,5828,1457,7780601
6/24/2019 15:30,5652,1413,7782014
6/24/2019 15:45,5908,1477,7783491
6/24/2019 16:00,5272,1318,7784809
6/24/2019 16:15,3816,954,7785763
6/24/2019 16:30,3512,878,7786641
6/24/2019 16:45,3592,898,7787539
6/24/2019 17:00,3824,956,7788495
6/24/2019 17:15,3852,963,7789458
6/24/2019 17:30,3384,846,7790304
6/24/2019 17:45,3596,899,7791203
6/24/2019 18:00,5084,1271,7792474
6/24/2019 18:15,6660,1665,7794139
6/24/2019 18:30,3980,995,7795134
6/24/2019 18:45,3660,915,7796049
6/24/2019 19:00,3672,918,7796967
6/24/2019 19:15,2532,633,7797600
6/24/2019 19:30,2076,519,7798119
6/24/2019 19:45,1804,451,7798570
6/24/2019 20:00,1404,351,7798921
6/24/2019 20:15,880,220,7799141
6/24/2019 20:30,392,98,7799239
6/24/2019 20:45,316,79,7799318
6/24/2019 21:00,124,31,7799349
6/24/2019 21:15,0,0,7799349
6/24/2019 21:30,0,0,7799349
6/24/2019 21:45,0,0,7799349
6/24/2019 22:00,0,0,7799349
6/24/2019 22:15,0,0,7799349
6/24/2019 22:30,0,0,7799349
6/24/2019 22:45,0,0,7799349
6/24/2019 23:00,0,0,7799349
6/24/2019 23:15,0,0,7799349
6/24/2019 23:30,0,0,7799349
6/24/2019 23:45,0,0,7799349
6/25/2019 0:00,0,0,7799349
6/25/2019 0:15,0,0,7799349
6/25/2019 0:30,0,0,7799349
6/25/2019 0:45,0,0,7799349
6/25/2019 1:00,0,0,7799349
6/25/2019 1:15,0,0,7799349
6/25/2019 1:30,0,0,7799349
6/25/2019 1:45,0,0,7799349
6/25/2019 2:00,0,0,7799349
6/25/2019 2:15,0,0,7799349
6/25/2019 2:30,0,0,7799349
6/25/2019 2:45,0,0,7799349
6/25/2019 3:00,0,0,7799349
6/25/2019 3:15,0,0,7799349
6/25/2019 3:30,0,0,7799349
6/25/2019 3:45,0,0,7799349
6/25/2019 4:00,0,0,7799349
6/25/2019 4:15,0,0,7799349
6/25/2019 4:30,0,0,7799349
6/25/2019 4:45,0,0,7799349
6/25/2019 5:00,0,0,7799349
6/25/2019 5:15,0,0,7799349
6/25/2019 5:30,0,0,7799349
6/25/2019 5:45,52,13,7799362
6/25/2019 6:00,256,64,7799426
6/25/2019 6:15,404,101,7799527
6/25/2019 6:30,540,135,7799662
6/25/2019 6:45,688,172,7799834
6/25/2019 7:00,912,228,7800062
6/25/2019 7:15,1392,348,7800410
6/25/2019 7:30,2128,532,7800942
6/25/2019 7:45,3208,802,7801744
6/25/2019 8:00,4572,1143,7802887
6/25/2019 8:15,5888,1472,7804359
6/25/2019 8:30,7256,1814,7806173
6/25/2019 8:45,8624,2156,7808329
6/25/2019 9:00,9960,2490,7810819
6/25/2019 9:15,11296,2824,7813643
6/25/2019 9:30,12640,3160,7816803
6/25/2019 9:45,13796,3449,7820252
6/25/2019 10:00,14964,3741,7823993
6/25/2019 10:15,16124,4031,7828024
6/25/2019 10:30,17160,4290,7832314
6/25/2019 10:45,18016,4504,7836818
6/25/2019 11:00,18828,4707,7841525
6/25/2019 11:15,19384,4846,7846371
6/25/2019 11:30,16100,4025,7850396
6/25/2019 11:45,17772,4443,7854839
6/25/2019 12:00,16820,4205,7859044
6/25/2019 12:15,14684,3671,7862715
6/25/2019 12:30,14064,3516,7866231
6/25/2019 12:45,14508,3627,7869858
6/25/2019 13:00,16560,4140,7873998
6/25/2019 13:15,13560,3390,7877388
6/25/2019 13:30,20676,5169,7882557
6/25/2019 13:45,18684,4671,7887228
6/25/2019 14:00,16776,4194,7891422
6/25/2019 14:15,16460,4115,7895537
6/25/2019 14:30,12704,3176,7898713
6/25/2019 14:45,19980,4995,7903708
6/25/2019 15:00,12936,3234,7906942
6/25/2019 15:15,13748,3437,7910379
6/25/2019 15:30,14324,3581,7913960
6/25/2019 15:45,19896,4974,7918934
6/25/2019 16:00,13872,3468,7922402
6/25/2019 16:15,15220,3805,7926207
6/25/2019 16:30,7724,1931,7928138
6/25/2019 16:45,13516,3379,7931517
6/25/2019 17:00,16500,4125,7935642
6/25/2019 17:15,13244,3311,7938953
6/25/2019 17:30,12240,3060,7942013
6/25/2019 17:45,10656,2664,7944677
6/25/2019 18:00,6740,1685,7946362
6/25/2019 18:15,7900,1975,7948337
6/25/2019 18:30,6476,1619,7949956
6/25/2019 18:45,2812,703,7950659
6/25/2019 19:00,4768,1192,7951851
6/25/2019 19:15,2856,714,7952565
6/25/2019 19:30,1940,485,7953050
6/25/2019 19:45,1336,334,7953384
6/25/2019 20:00,832,208,7953592
6/25/2019 20:15,584,146,7953738
6/25/2019 20:30,440,110,7953848
6/25/2019 20:45,296,74,7953922
6/25/2019 21:00,124,31,7953953
6/25/2019 21:15,8,2,7953955
6/25/2019 21:30,0,0,7953955
6/25/2019 21:45,0,0,7953955
6/25/2019 22:00,0,0,7953955
6/25/2019 22:15,0,0,7953955
6/25/2019 22:30,0,0,7953955
6/25/2019 22:45,0,0,7953955
6/25/2019 23:00,0,0,7953955
6/25/2019 23:15,0,0,7953955
6/25/2019 23:30,0,0,7953955
6/25/2019 23:45,0,0,7953955
6/26/2019 0:00,0,0,7953955
6/26/2019 0:15,0,0,7953955
6/26/2019 0:30,0,0,7953955
6/26/2019 0:45,0,0,7953955
6/26/2019 1:00,0,0,7953955
6/26/2019 1:15,0,0,7953955
6/26/2019 1:30,0,0,7953955
6/26/2019 1:45,0,0,7953955
6/26/2019 2:00,0,0,7953955
6/26/2019 2:15,0,0,7953955
6/26/2019 2:30,0,0,7953955
6/26/2019 2:45,0,0,7953955
6/26/2019 3:00,0,0,7953955
6/26/2019 3:15,0,0,7953955
6/26/2019 3:30,0,0,7953955
6/26/2019 3:45,0,0,7953955
6/26/2019 4:00,0,0,7953955
6/26/2019 4:15,0,0,7953955
6/26/2019 4:30,0,0,7953955
6/26/2019 4:45,0,0,7953955
6/26/2019 5:00,0,0,7953955
6/26/2019 5:15,0,0,7953955
6/26/2019 5:30,16,4,7953959
6/26/2019 5:45,288,72,7954031
6/26/2019 6:00,548,137,7954168
6/26/2019 6:15,628,157,7954325
6/26/2019 6:30,1024,256,7954581
6/26/2019 6:45,1232,308,7954889
6/26/2019 7:00,1428,357,7955246
6/26/2019 7:15,1748,437,7955683
6/26/2019 7:30,2216,554,7956237
6/26/2019 7:45,3024,756,7956993
6/26/2019 8:00,4784,1196,7958189
6/26/2019 8:15,6100,1525,7959714
6/26/2019 8:30,4944,1236,7960950
6/26/2019 8:45,7012,1753,7962703
6/26/2019 9:00,9488,2372,7965075
6/26/2019 9:15,10792,2698,7967773
6/26/2019 9:30,10180,2545,7970318
6/26/2019 9:45,12416,3104,7973422
6/26/2019 10:00,13992,3498,7976920
6/26/2019 10:15,10880,2720,7979640
6/26/2019 10:30,16044,4011,7983651
6/26/2019 10:45,17820,4455,7988106
6/26/2019 11:00,18288,4572,7992678
6/26/2019 11:15,19136,4784,7997462
6/26/2019 11:30,19708,4927,8002389
6/26/2019 11:45,20232,5058,8007447
6/26/2019 12:00,20724,5181,8012628
6/26/2019 12:15,21164,5291,8017919
6/26/2019 12:30,21436,5359,8023278
6/26/2019 12:45,21736,5434,8028712
6/26/2019 13:00,22248,5562,8034274
6/26/2019 13:15,22276,5569,8039843
6/26/2019 13:30,19944,4986,8044829
6/26/2019 13:45,19928,4982,8049811
6/26/2019 14:00,19780,4945,8054756
6/26/2019 14:15,20596,5149,8059905
6/26/2019 14:30,21364,5341,8065246
6/26/2019 14:45,21064,5266,8070512
6/26/2019 15:00,20408,5102,8075614
6/26/2019 15:15,19900,4975,8080589
6/26/2019 15:30,19656,4914,8085503
6/26/2019 15:45,18968,4742,8090245
6/26/2019 16:00,18236,4559,8094804
6/26/2019 16:15,17296,4324,8099128
6/26/2019 16:30,17228,4307,8103435
6/26/2019 16:45,14572,3643,8107078
6/26/2019 17:00,14692,3673,8110751
6/26/2019 17:15,10672,2668,8113419
6/26/2019 17:30,12092,3023,8116442
6/26/2019 17:45,10420,2605,8119047
6/26/2019 18:00,8992,2248,8121295
6/26/2019 18:15,7084,1771,8123066
6/26/2019 18:30,6260,1565,8124631
6/26/2019 18:45,3256,814,8125445
6/26/2019 19:00,3788,947,8126392
6/26/2019 19:15,1736,434,8126826
6/26/2019 19:30,1960,490,8127316
6/26/2019 19:45,1312,328,8127644
6/26/2019 20:00,848,212,8127856
6/26/2019 20:15,580,145,8128001
6/26/2019 20:30,432,108,8128109
